product_id,title,price,image_url,url,local_image_path,garment_code,occasion_scores,boldness_scores,color_scores,formality_scores
36,Light Blue Fitted Crew Neck T-Shirt,₹549,https://assets.newme.asia/wp-content/uploads/2025/10/061437374bffbb69/NM-PRC-370-TSH-25-OCT-25237-LIGHTBLUE(1).webp,https://newme.asia/product/light-blue-fitted-crew-neck-t-shirt-2,product_images/35.jpg,TSH,"{""casual everyday wear"": 0.8509, ""party outfit"": 0.0614, ""wedding guest outfit"": 0.0088, ""office wear"": 0.0088, ""date night outfit"": 0.0614, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.875, ""bright bold colors"": 0.0417, ""dark moody colors"": 0.0417, ""neutral minimal colors"": 0.0417}","{""very formal outfit"": 0.0396, ""semi formal outfit"": 0.1057, ""casual informal outfit"": 0.8546}"
37,Lavender Fitted Crew Neck T-Shirt,₹589,https://assets.newme.asia/wp-content/uploads/2025/10/06143736c350ed2c/NM-PRC-370-TSH-25-OCT-25237-LAVENDER(1).webp,https://newme.asia/product/lavender-fitted-crew-neck-t-shirt,product_images/36.jpg,TSH,"{""casual everyday wear"": 0.8509, ""party outfit"": 0.0614, ""wedding guest outfit"": 0.0088, ""office wear"": 0.0088, ""date night outfit"": 0.0614, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.7857, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.0396, ""semi formal outfit"": 0.1057, ""casual informal outfit"": 0.8546}"
38,Light Green Fitted Crew Neck T-Shirt,₹549,https://assets.newme.asia/wp-content/uploads/2025/10/0614373753dab2bd/NM-PRC-370-TSH-25-OCT-25237-LIGHTGREEN(1).webp,https://newme.asia/product/light-green-fitted-crew-neck-t-shirt-2,product_images/37.jpg,TSH,"{""casual everyday wear"": 0.8509, ""party outfit"": 0.0614, ""wedding guest outfit"": 0.0088, ""office wear"": 0.0088, ""date night outfit"": 0.0614, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.6176, ""bright bold colors"": 0.3235, ""dark moody colors"": 0.0294, ""neutral minimal colors"": 0.0294}","{""very formal outfit"": 0.0396, ""semi formal outfit"": 0.1057, ""casual informal outfit"": 0.8546}"
39,Light Blue Embroidered Striped Top,₹649,https://assets.newme.asia/wp-content/uploads/2026/03/17160751c81ad130/NM-PRC-391-BLS-26-MAR-31592-LIGHTBLUE(1).webp,https://newme.asia/product/light-blue-embroidered-striped-top,product_images/38.jpg,BLS,"{""casual everyday wear"": 0.2089, ""party outfit"": 0.1709, ""wedding guest outfit"": 0.3481, ""office wear"": 0.1203, ""date night outfit"": 0.1456, ""beach vacation outfit"": 0.0063}","{""subtle and understated outfit"": 0.0652, ""bold and loud statement outfit"": 0.9348}","{""soft muted pastel colors"": 0.6176, ""bright bold colors"": 0.3235, ""dark moody colors"": 0.0294, ""neutral minimal colors"": 0.0294}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
40,White Floral Built-In Strap Crop T-Shirt,₹599,https://assets.newme.asia/wp-content/uploads/2025/08/2807313581f9f88c/NM-IN-56-TSH-25-AUG-21348-WHITE_(1).webp,https://newme.asia/product/white-floral-built-in-strap-crop-t-shirt,product_images/39.jpg,TSH,"{""casual everyday wear"": 0.6449, ""party outfit"": 0.1377, ""wedding guest outfit"": 0.0072, ""office wear"": 0.0072, ""date night outfit"": 0.1087, ""beach vacation outfit"": 0.0942}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.0396, ""semi formal outfit"": 0.1057, ""casual informal outfit"": 0.8546}"
41,Light Blue Solid Crew Neck Top,₹679,https://assets.newme.asia/wp-content/uploads/2025/08/1611124084bf6bf6/NM-PRC-343-BLS-25-AUG-23947-LIGHTBLUE(1).webp,https://newme.asia/product/light-blue-solid-crew-neck-top,product_images/40.jpg,BLS,"{""casual everyday wear"": 0.413, ""party outfit"": 0.1957, ""wedding guest outfit"": 0.0797, ""office wear"": 0.1377, ""date night outfit"": 0.1667, ""beach vacation outfit"": 0.0072}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.875, ""bright bold colors"": 0.0417, ""dark moody colors"": 0.0417, ""neutral minimal colors"": 0.0417}","{""very formal outfit"": 0.1579, ""semi formal outfit"": 0.4615, ""casual informal outfit"": 0.3806}"
42,Off White Lace Top With Tie Up Detail,₹539,https://assets.newme.asia/wp-content/uploads/2025/01/15201238aa4ec5d1/NM-IN-56-BLS-25-JAN-12375-OFFWHITE(1).webp,https://newme.asia/product/off-white-lace-top-with-tie-up-detail,product_images/41.jpg,BLS,"{""casual everyday wear"": 0.2895, ""party outfit"": 0.2368, ""wedding guest outfit"": 0.0965, ""office wear"": 0.1667, ""date night outfit"": 0.2018, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0417, ""bright bold colors"": 0.0417, ""dark moody colors"": 0.0417, ""neutral minimal colors"": 0.875}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
43,White Typography Crew Neck T-Shirt,₹389,https://assets.newme.asia/wp-content/uploads/2026/01/03110543465d4167/NM-IN-56-TSH-25-DEC-22243-WHITE(1).webp,https://newme.asia/product/white-typography-crew-neck-t-shirt-4,product_images/42.jpg,TSH,"{""casual everyday wear"": 0.8963, ""party outfit"": 0.0427, ""wedding guest outfit"": 0.0061, ""office wear"": 0.0061, ""date night outfit"": 0.0427, ""beach vacation outfit"": 0.0061}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.0396, ""semi formal outfit"": 0.1057, ""casual informal outfit"": 0.8546}"
44,Dark Grey Graphic Acid Wash T-Shirt,₹849,https://assets.newme.asia/wp-content/uploads/2026/03/23152119f19752f5/NM-PRC-35-TSH-26-MAR-31876-DARKGREY(1).webp,https://newme.asia/product/dark-grey-graphic-acid-wash-t-shirt,product_images/43.jpg,TSH,"{""casual everyday wear"": 0.8786, ""party outfit"": 0.05, ""wedding guest outfit"": 0.0071, ""office wear"": 0.0071, ""date night outfit"": 0.05, ""beach vacation outfit"": 0.0071}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.0275, ""semi formal outfit"": 0.0734, ""casual informal outfit"": 0.8991}"
45,Red Boat Neck Lace Top,₹569,https://assets.newme.asia/wp-content/uploads/2026/02/23080701e84a50a0/NM-IN-56-BLS-25-DEC-22273-PURPLE(0).webp,https://newme.asia/product/purple-lace-semi-sheer-top,product_images/44.jpg,BLS,"{""casual everyday wear"": 0.2895, ""party outfit"": 0.2368, ""wedding guest outfit"": 0.0965, ""office wear"": 0.1667, ""date night outfit"": 0.2018, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.7857, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
46,Black Typography Crew Neck T-Shirt,₹409,https://assets.newme.asia/wp-content/uploads/2026/01/03111614fe4ad585/NM-IN-56-TSH-25-DEC-22287-BLACK(1).webp,https://newme.asia/product/black-typography-crew-neck-t-shirt-7,product_images/45.jpg,TSH,"{""casual everyday wear"": 0.8963, ""party outfit"": 0.0427, ""wedding guest outfit"": 0.0061, ""office wear"": 0.0061, ""date night outfit"": 0.0427, ""beach vacation outfit"": 0.0061}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.0396, ""semi formal outfit"": 0.1057, ""casual informal outfit"": 0.8546}"
47,Black Typography Crew Neck T-Shirt,₹589,https://assets.newme.asia/wp-content/uploads/2026/01/0311064851f658ef/NM-IN-56-TSH-25-DEC-22250-BLACK(1).webp,https://newme.asia/product/black-typography-crew-neck-t-shirt-2,product_images/46.jpg,TSH,"{""casual everyday wear"": 0.8963, ""party outfit"": 0.0427, ""wedding guest outfit"": 0.0061, ""office wear"": 0.0061, ""date night outfit"": 0.0427, ""beach vacation outfit"": 0.0061}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.0396, ""semi formal outfit"": 0.1057, ""casual informal outfit"": 0.8546}"
48,Light Blue Crew Neck Tshirt,₹729,https://assets.newme.asia/wp-content/uploads/2025/08/24111306d7d0d918/NM-PRC-343-TSH-25-AUG-23949-LIGHTBLUE(1).webp,https://newme.asia/product/light-blue-crew-neck-tshirt,product_images/47.jpg,TSH,"{""casual everyday wear"": 0.8509, ""party outfit"": 0.0614, ""wedding guest outfit"": 0.0088, ""office wear"": 0.0088, ""date night outfit"": 0.0614, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.875, ""bright bold colors"": 0.0417, ""dark moody colors"": 0.0417, ""neutral minimal colors"": 0.0417}","{""very formal outfit"": 0.0396, ""semi formal outfit"": 0.1057, ""casual informal outfit"": 0.8546}"
49,Pink Ruched High Neck Top,₹529,https://assets.newme.asia/wp-content/uploads/2026/02/17053013441a74f3/NM-IN-56-BLS-25-DEC-22396-PINK(0).webp,https://newme.asia/product/pink-ruched-high-neck-top,product_images/48.jpg,BLS,"{""casual everyday wear"": 0.2895, ""party outfit"": 0.2368, ""wedding guest outfit"": 0.0965, ""office wear"": 0.1667, ""date night outfit"": 0.2018, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.7857, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
50,White Typography Crew Neck T-Shirt,₹619,https://assets.newme.asia/wp-content/uploads/2026/01/031105340a3dcd9b/NM-IN-56-TSH-25-DEC-22241-WHITE(1).webp,https://newme.asia/product/white-typography-crew-neck-t-shirt-7,product_images/49.jpg,TSH,"{""casual everyday wear"": 0.8963, ""party outfit"": 0.0427, ""wedding guest outfit"": 0.0061, ""office wear"": 0.0061, ""date night outfit"": 0.0427, ""beach vacation outfit"": 0.0061}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.0396, ""semi formal outfit"": 0.1057, ""casual informal outfit"": 0.8546}"
51,White Solid Crew Neck Tshirt,₹729,https://assets.newme.asia/wp-content/uploads/2025/08/16111604dd6e0813/NM-PRC-343-TSH-25-AUG-23949-WHITE(1).webp,https://newme.asia/product/white-solid-crew-neck-tshirt-7,product_images/50.jpg,TSH,"{""casual everyday wear"": 0.8509, ""party outfit"": 0.0614, ""wedding guest outfit"": 0.0088, ""office wear"": 0.0088, ""date night outfit"": 0.0614, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.0364, ""semi formal outfit"": 0.1781, ""casual informal outfit"": 0.7854}"
52,White Solid Lapel Collar Top,₹599,https://assets.newme.asia/wp-content/uploads/2026/02/1407540330c8f0a0/NM-IN-56-BLS-25-DEC-22361-WHITE(0).webp,https://newme.asia/product/white-solid-lapel-collar-top,product_images/51.jpg,BLS,"{""casual everyday wear"": 0.2292, ""party outfit"": 0.1875, ""wedding guest outfit"": 0.0764, ""office wear"": 0.3403, ""date night outfit"": 0.1597, ""beach vacation outfit"": 0.0069}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.3225, ""semi formal outfit"": 0.3713, ""casual informal outfit"": 0.3062}"
53,Black Graphic Printed T-Shirt,₹409,https://assets.newme.asia/wp-content/uploads/2026/01/12081220f3a6fdfa/NM-IN-56-TSH-26-JAN-22431-BLACK(1).webp,https://newme.asia/product/black-graphic-printed-t-shirt,product_images/52.jpg,TSH,"{""casual everyday wear"": 0.8786, ""party outfit"": 0.05, ""wedding guest outfit"": 0.0071, ""office wear"": 0.0071, ""date night outfit"": 0.05, ""beach vacation outfit"": 0.0071}","{""subtle and understated outfit"": 0.0455, ""bold and loud statement outfit"": 0.9545}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.0275, ""semi formal outfit"": 0.0734, ""casual informal outfit"": 0.8991}"
54,Light Pink Solid Crew Neck Tshirt,₹679,https://assets.newme.asia/wp-content/uploads/2025/08/161112342a0f0fc6/NM-PRC-343-TSH-25-AUG-23946-LIGHTPINK(1).webp,https://newme.asia/product/light-pink-solid-crew-neck-tshirt,product_images/53.jpg,TSH,"{""casual everyday wear"": 0.8509, ""party outfit"": 0.0614, ""wedding guest outfit"": 0.0088, ""office wear"": 0.0088, ""date night outfit"": 0.0614, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.6176, ""bright bold colors"": 0.3235, ""dark moody colors"": 0.0294, ""neutral minimal colors"": 0.0294}","{""very formal outfit"": 0.0364, ""semi formal outfit"": 0.1781, ""casual informal outfit"": 0.7854}"
55,Bustier Corset Top,₹499,https://assets.newme.asia/wp-content/uploads/2025/07/23185449302fea9a/NM-PRC-11-BLS-23-JUN-828-WHITE_(1).webp,https://newme.asia/product/bustier-corset-top-3,product_images/54.jpg,BLS,"{""casual everyday wear"": 0.141, ""party outfit"": 0.5427, ""wedding guest outfit"": 0.047, ""office wear"": 0.0812, ""date night outfit"": 0.1838, ""beach vacation outfit"": 0.0043}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.25, ""bright bold colors"": 0.25, ""dark moody colors"": 0.25, ""neutral minimal colors"": 0.25}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
56,Black Graphic Print Crew Neck T-Shirt,₹639,https://assets.newme.asia/wp-content/uploads/2026/01/201228335f0bb277/NM-IN-56-TSH-26-JAN-22457-BLACK(1).webp,https://newme.asia/product/black-graphic-print-crew-neck-t-shirt-7,product_images/55.jpg,TSH,"{""casual everyday wear"": 0.8963, ""party outfit"": 0.0427, ""wedding guest outfit"": 0.0061, ""office wear"": 0.0061, ""date night outfit"": 0.0427, ""beach vacation outfit"": 0.0061}","{""subtle and understated outfit"": 0.0652, ""bold and loud statement outfit"": 0.9348}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.0275, ""semi formal outfit"": 0.0734, ""casual informal outfit"": 0.8991}"
57,Black Floral Buttoned Shirt,₹769,https://assets.newme.asia/wp-content/uploads/2026/03/181413133de41952/NM-PRC-437-SHT-26-MAR-31675-BLACK(1).webp,https://newme.asia/product/black-floral-buttoned-shirt,product_images/56.jpg,SHT,"{""casual everyday wear"": 0.1859, ""party outfit"": 0.109, ""wedding guest outfit"": 0.0064, ""office wear"": 0.4551, ""date night outfit"": 0.1603, ""beach vacation outfit"": 0.0833}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2119, ""semi formal outfit"": 0.5762, ""casual informal outfit"": 0.2119}"
58,Blue Striped Button Down Shirt,₹1189,https://assets.newme.asia/wp-content/uploads/2025/09/0513553841733467/NM-PRC-144-SHT-25-SEP-24560-BLUE(1).webp,https://newme.asia/product/blue-striped-button-down-shirt-4,product_images/57.jpg,SHT,"{""casual everyday wear"": 0.2132, ""party outfit"": 0.125, ""wedding guest outfit"": 0.0074, ""office wear"": 0.5221, ""date night outfit"": 0.125, ""beach vacation outfit"": 0.0074}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.7857, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2645, ""semi formal outfit"": 0.4711, ""casual informal outfit"": 0.2645}"
59,Black Sequined V-Neck Top,₹899,https://assets.newme.asia/wp-content/uploads/2026/03/28141136393a49bf/NM-PRC-443-BLS-26-MAR-32218-BLACK(1).webp,https://newme.asia/product/black-sequined-v-neck-top-2,product_images/58.jpg,BLS,"{""casual everyday wear"": 0.1618, ""party outfit"": 0.4265, ""wedding guest outfit"": 0.0539, ""office wear"": 0.0931, ""date night outfit"": 0.2598, ""beach vacation outfit"": 0.0049}","{""subtle and understated outfit"": 0.0652, ""bold and loud statement outfit"": 0.9348}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1408, ""semi formal outfit"": 0.5199, ""casual informal outfit"": 0.3394}"
60,Dark Grey Graphic Printed T-Shirt,₹849,https://assets.newme.asia/wp-content/uploads/2026/03/23152123ec393c92/NM-PRC-35-TSH-26-MAR-31877-DARKGREY(1).webp,https://newme.asia/product/dark-grey-graphic-printed-t-shirt,product_images/59.jpg,TSH,"{""casual everyday wear"": 0.8786, ""party outfit"": 0.05, ""wedding guest outfit"": 0.0071, ""office wear"": 0.0071, ""date night outfit"": 0.05, ""beach vacation outfit"": 0.0071}","{""subtle and understated outfit"": 0.0455, ""bold and loud statement outfit"": 0.9545}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.0275, ""semi formal outfit"": 0.0734, ""casual informal outfit"": 0.8991}"
